articleId,resourcePrimKey,idInstitucion,urlTitle,id_,name,url,description,provider,serviceType,produces,alternateName,address,email,telephone,availableChannel,serviceArea,serviceAudience,serviceOperator,requiresDocumentation,price,paymentMethod,diasdeatencion,tiempoestimado,version,structureId
73879,73881,46795,exportacion-de-productos-artesanales-a-ferias-internacionales-servicios-,727878,Exportación de productos artesanales a ferias internacionales,http://www.artesania.gov.py,"Elaboración de factura simple para la exportación de productos artesanales en Ferias internacionales, así como notas, certificados si fuera necesario o a solicitud de los artesanos, para la tramitación aduanera y/o para su presentación en las representaciones diplomáticas paraguayas en el exterior.","ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA)","Elaboración de factura simple para la exportación de productos artesanales a ferias internacionales, así como notas, certificados si fuera necesario o a solicitud de los artesanos, para la tramitación aduanera y/o para su presentación en las representaciones diplomáticas paraguayas en el exterior",Factura simple para la exportación,,Tte. 1º Teofilo del Puerto e/ Cap. Pedro Villamayor y Dr. Justo Prieto / Villa Aurelia - Asunción,SD,595 (21) 526 533,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/exportacion-de-productos-artesanales-a-ferias-internacionales/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Para la elaboración de Factura Simple para ferias internacionales
		
		
			
				1 -Lista de productos para la elaboración de la factura simple
			
				X
			
				 
			
				 
		
		
			
				2 -Invitación a la feria al que participará
			
				X
			
				X
			
				 
		
		
			
				3 -Cédula de Identidad vigente de la persona interesada
			
				 
			
				 
			
				X
		
		
			
				4 -Recibo de pago del Arancel correspondiente a cada Factura
			
				X
			
				 
			
				 
		
		
			
				Para la elaboración de Factura simple para envió de muestra por correo
		
		
			
				1 -Lista de productos para la elaboración de la Factura simple
			
				X
			
				 
			
				 
		
		
			
				2 -Datos completos de la persona destinataria de la Factura a ser enviada por correo
			
				 
			
				X
			
				 
		
		
			
				3 -Cédula de Identidad vigente de la persona interesada
			
				 
			
				 
			
				X
		
		
			
				4 -Recibo de pago del Arancel correspondiente a cada Factura.
			
				X",Gs 33.000 por Factura.,-,Lunes a Jueves - 07:00 a 15:30 Hs.,30 minutos.,1.4,11057
73893,73895,46795,formalizacion-de-asociaciones-de-artesanos-servicios-,727920,Formalización de asociaciones de artesanos,http://www.artesania.gov.py,Inscripción en el Registro Público de Asociaciones de Artesanos.,"ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA) -
Área:
Dirección de Fortalecimiento Regional",Inscripción en el registro público de asociaciones de artesanos,Inscripción de asociación,,Tte. 1º Teofilo del Puerto e/ Cap. Pedro Villamayor y Dr. Justo Prieto / Villa Aurelia - Asunción,naneli_86@hotmail.com,(021) 526 532,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/formalizacion-de-asociaciones-de-artesanos/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				1- Acta de constitución de la asociación coordinadora de artesanos (dos ejemplares)
			
				 
			
				X
			
				X
		
		
			
				2- Certificado de reconocimiento municipal (dos ejemplares)
			
				 
			
				X
			
				X
		
		
			
				3- Lista de las autoridades electas (dos ejemplares)
			
				 
			
				X
			
				X
		
		
			
				4- Cédula de identidad vigente del Presidente y del Secretario de la Asociación (dos ejemplares)
			
				 
			
				X
			
				X
		
		
			
				5- Certificado de reconocimiento de la Asociación por el IPA (dos ejemplares).
			
				 
			
				X
			
				X",Gs.200.000,-,Lunes a viernes - 07:00 a 15:30 hs,30 días,1.3,11057
73904,73906,50527,arrendamiento-de-locales-comerciales-y-de-espacios-publicitarios-servicios-,625556,Arrendamiento de locales comerciales y de espacios publicitarios,www. dinac.gov.py,Solicitud de arrendamiento de Locales y de espacios publicitarios dentro de las propiedades dependientes de la DINAC.,Dirección Nacional de Aeronáutica Civil (DINAC),"Comercio, industria: servicio público básico",Contrato de arrendamiento,-,"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa 2º piso / Asunción",SD,595 (21) 645 600/5 - Int.:2233,,Territorio Nacional,"CIudadanía, empresas, organizaciones",http://www.tramitesparaguay.gov.py/arrendamiento-de-locales-comerciales-y-de-espacios-publicitarios/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				- Formulario de solicitud de alquiler.
			
				X",A cosultar condiciones en la institución,-,Lunes a viernes - 07:00 a 13:00 Hs.,7 días,1.4,11057
73915,73917,50527,cobranzas-a-clientes,625988,Cobranzas a clientes,http://www. dinac.gov.py,Entrega y cobro de facturas de crédito.,Dirección Nacional de Aeronáutica Civil (DINAC),"Comercio, industria: servicio público básico",Facturas de pago,-,Aeropuerto Internacional Silvio Pettirossi / Luque,ctas_ ctes@dinac.gov.py,595 (21) 645 600/5 - Int.:2143,,Territorio Nacional,"Empresas, organizaciones",http://www.tramitesparaguay.gov.py/cobranzas-a-clientes/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				- Facturas y recibos
			
				 
			
				X",Según Decreto N° 8120/06,-,Lunes a viernes - 07:00 a 13:00 Hs.,15 días,1.3,11057
73940,73942,46795,inventario-para-traslado-de-productos-artesanales-a-ferias-servicios-,727935,Inventario para traslado de productos artesanales a ferias,http://www.artesania.gov.py,Traslado de los productos artesanales a ser comercializados en Ferias Nacionales e Internacionales previa verificación del inventario de los mismos.,"ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA) -
Área:
Dirección de Fortalecimiento Regional","Traslado de los productos artesanales a ser comercializados en ferias nacionales e internacionales, previa verificación del inventario de los mismos.",Traslado de productos,,Teofilo del Puerto e/ Capitán Villamayor y Dr. Prieto / Barrio Villa Aurelia - Asunción,SD,595 (21) 526.532,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/inventario-para-traslado-de-productos-artesanales-a-ferias/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Lista de inventario de productos (Dos ejemplares)
			
				 
			
				 
			
				X
		
		
			
				- Lista de precio de los productos correspondiente al inventario.
			
				 
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 15:30 hs,7 Días.,1.3,11057
73971,73973,50527,datos-meteorologicos-servicio-,626013,Datos meteorológicos,http://www. dinac.gov.py,Emisión de facturas de crédito a los usuarios del Aeropuerto.,Dirección Nacional de Aeronáutica Civil (DINAC),"Justicia y protección ciudadana: Defensa del consumidor, derecho a la información",Información metereológica,-,Aeropuerto Internacional Silvio Pettirossi / Luque,SD,595 (21) 645 600/5 - Int: 2143,,Territorio Nacional,"Ciudadanía, empresas, organizaciones",http://www.tramitesparaguay.gov.py/datos-meteorologicos/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				- Facturas y recibos
			
				X",Según Decreto N° 8120/06,-,Lunes a viernes - 07:00 a 13:00 Hs.,15 días,1.4,11057
73982,73984,46795,registro-de-artesano-servicios-,727978,Registro del artesano,http://www.artesanía.gov.py,"Registro para la obtención del carnet del artesano, el cual le permite poder beneficiar de la participación en Ferias nacionales y/o internacionales, así como la inscripción en la Secretaría de Estado de Tributación (SET) para obtener la boleta legal.","ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA) -
Área:
Dirección de Registro y Trámites","Registro para la obtención del carnet del artesano, el cual le permite el beneficio de la participación en ferias nacionales y/o internacionales, así como la inscripción en la Secretaría de Estado de Tributación (SET) para obtener la boleta legal",Carnet del artesano,,Tte. 1º Teofilo del Puerto e/ Cap. Pedro Villamayor y Dr. Justo Prieto / Villa Aurelia - Asunción,SD,595 (021) 526 533,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/registro-de-artesano/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Nota de solicitud
			
				X
			
				 
			
				 
		
		
			
				- Dos fotos tipo carnet
			
				X
			
				 
			
				 
		
		
			
				- Un Certificado de vida y de residencia de la comisaría local
			
				X
			
				 
			
				 
		
		
			
				- Cédula de Identidad vigente (un ejemplar).
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 15:30 hs,4 días aproximadamente,1.3,11057
73997,73999,50527,entrega-de-mercaderias-importadas-servicios-,626636,Entrega de mercaderías importadas,www. dinac.gov.py,"Recepción, almacenaje y entrega de mercaderías.","Dirección Nacional de Aeronáutica Civil (DINAC) /
Dirección de Aeronáutica - Gerencia de Cargas","Comercio, Industria: servicio de asitencia",Entrega de mercaderías,-,Aeropuerto Internacional Silvio Pettirossi / Luque,SD,"595 (21) 645 600/5 - Int.:2288
Fax.: 595 (21) 646 119",,Territorio Nacional,"Ciudadanía, empresas, organizaciones",http://www.tramitesparaguay.gov.py/entrega-de-mercaderias-importadas/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				Despacho de Importación
			
				X",Según Decreto N° 8120/06,-,Lunes a viernes - 24 H,1 día,1.2,11057
74008,74010,46795,registro-de-asociaciones-artesanales-servicios-,728017,Registro de asociaciones artesanales,http://www.artesanía.gov.py,Registro para la obtención del certificado como asociación artesanal. Con el mismo se pueden beneficiar los grupos de artesanos para la participación en Ferias nacionales o internacionales y asimismo para formalizar la inscripción en el Ministerio de hacienda para la obtención de la boleta legal como asociación artesanal.,"ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA) -
Área:
Dirección de Fortalecimiento Regional",Registro para la obtención del certificado como asociación artesanal. Con el mismo se pueden beneficiar los grupos de artesanos para la participación en ferias nacionales o internacionales y asi mismo para formalizar la inscripción en el Ministerio de Hacienda para la obtención de la boleta legal como asociación artesanal,Certificado,,Tte. 1º Teofilo del Puerto e/ Cap. Pedro Villamayor y Dr. Justo Prieto / Villa Aurelia - Asunción,Jorgelina Estigarribia1983@gmail.com,595 021 526 533,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/registro-de-asociaciones-artesanales/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Nota dirigida al Presidente del Instituto Paraguayo de Artesanía para la Inscripción de la Asociación
			
				X
			
				 
			
				 
		
		
			
				- Acta de Constitución de la Asociación
			
				 
			
				 
			
				X
		
		
			
				- Cédula de Identidad vigente de todos los socios que integran dicha Asociación
			
				 
			
				 
			
				X
		
		
			
				- Reconocimiento municipal de la Asociación
			
				 
			
				 
			
				X
		
		
			
				- Estatuto social de la Asociación.
			
				 
			
				 
			
				X",Sin costo,-,Lunes a jueves - 07:00 a 15:30 Hs. Viernes - 07:00 a 13:00 Hs.,20 minutos,1.3,11057
74023,74025,50527,estudio-y-coordinacion-sobre-facilitacion-del-transporte-aereo-servicios-,626660,Estudio y coordinación sobre facilitación del transporte aéreo,www. dinac.gov.py,Estudio y coordinación para facilitación del transporte aéreo.,"Dirección Nacional de Aeronáutica Civil (DINAC) /
Gerencia de Facilitación y Gestión Aeroportuaria",Justicia y protección ciudadana: Normalización de calidad: homologación,Resultado de auditoría y control de gestión y/o de información,-,"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa - 3º piso / Asunción",SD,595 (21) 213 365 / 210 764,,Territorio Nacional,"CIudadanía, empresas, organizaciones",http://www.tramitesparaguay.gov.py/estudio-y-coordinacion-sobre-facilitacion-del-transporte-aereo/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				Ninguna.",Sin costo,-,Lunes a viernes - 07:00 a 13:00 Hs.,3 horas,1.2,11057
74038,74040,46795,registro-de-empresas-artesanales-servicios-,728031,Registro de empresas artesanales,http://www.artesania.gov.py,"Registro para la obtención del certificado como empresa artesanal, el cual es importante para la inscripción en el Ministerio de Hacienda y a la vez para obtener los beneficios acordados por la Ley 2448/04, de exoneración del pago de impuesto de acuerdo a lo estipulado por el Ministerio de Hacienda.","ENTES DESCENTRALIZADOS -
Dependencia:
Instituto Paraguayo de Artesanía (IPA) -
Área:
Dirección de Fortalecimiento Regional","Registro para la obtención del certificado como empresa artesanal, el cual es importante para la inscripción en el Ministerio de Hacienda y a la vez para obtener los beneficios acordados por la ley 2448/04, de exoneración del pago de impuesto de acuerdo a lo estipulado por el Ministerio de Hacienda",Certificado de empresa artesanal,,Dr. Prieto c/ Tefilo del Puerto y Capitán Blinoff / Asunción,"ipa@artesania.gov.py

	prensa@artesania.gov.py",595 (021) 526 533 / 535,El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/registro-de-empresas-artesanales/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Formulario de solicitud
			
				X
			
				 
			
				 
		
		
			
				- Acta de constitución de la empresa
			
				 
			
				 
			
				X
		
		
			
				- Cédula de Identidad vigente del representante legal (un ejemplar)
			
				 
			
				 
			
				X
		
		
			
				- Registro Único del Contribuyente (RUC); un ejemplar
			
				 
			
				 
			
				X
		
		
			
				4- Declaración Jurada de IVA (la última presentada a Hacienda).
			
				 
			
				 
			
				X",Gs.149.600,-,Lunes a jueves - 07:00 a 15:30 Hs. Viernes - 07:00 A 13:00 Hs.,20 minutos,1.3,11057
74099,74101,50527,habilitacion-certificacion-de-explotador-de-servicios-aereos-cesa-y-certificado-de-operador-aereo-coa-en-el-aspecto-economico-financiero-servicios-,626735,"Certificación de Explotador de Servicios Aéreos (CESA) y de Operador Aereo (COA), Económico Financiero",www. dinac.gov.py,Solicitud de habilitación de servicios CESA o COA.,"Dirección Nacional de Aeronáutica Civil (DINAC) /
Gerencia de Facilitación y Gestión Aeroportuaria","Permisos, homologación: aprobación, acreditación",Autorización de operar,-,"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa - 3º piso / Asunción",estudios_economicos@dinac.gov.py,595 (21) 213 365 / 210 764,,Territorio Nacional,"Empresas, organizaciones",http://www.tramitesparaguay.gov.py/habilitacion-certificacion-de-explotador-de-servicios-aereos-cesa-y-certificado-de-operador-aereo-coa-en-el-aspecto-economico-financiero/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				Persona jurídica
		
		
			
				- Escritura pública de constitución societaria
			
				 
			
				 
			
				X
		
		
			
				- Acta de la última Asamblea de socios
			
				 
			
				 
			
				X
		
		
			
				- Organigrama de la empresa
			
				X
			
				 
			
				 
		
		
			
				- Nomina actualizada de las autoridades de la empresa
			
				 
			
				X
			
				 
		
		
			
				- Certificado de inscripción en el registro público de comercio
			
				 
			
				 
			
				X
		
		
			
				- Balance de Apertura
			
				 
			
				 
			
				X
		
		
			
				- Registro único del contribuyente (RUC)
			
				 
			
				X
			
				 
		
		
			
				- Balance General y cuadro de resultados
			
				 
			
				X
			
				 
		
		
			
				- Documentación que demuestre la financiación de la/s aeronave/s a ser adquiridas, si corresponde
			
				 
			
				X
			
				 
		
		
			
				- Documentación que demuestre la disponibilidad de contratos de utilización de aeronaves LEASING
			
				 
			
				X
			
				 
		
		
			
				 
		
		
			
				- Organigrama de la empresa
			
				X
			
				 
			
				 
		
		
			
				- Documentación que demuestre la financiación de la/s aeronave/s a ser adquiridas, si corresponde
			
				 
			
				X
			
				 
		
		
			
				- Documentación que demuestre la disponibilidad de contratos de utilización de aeronaves LEASING
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 13:00 Hs.,20 días,1.4,11057
74118,74120,50527,habilitacion-de-agencias-con-representaciones-de-empresas-extranjeras-de-transporte-aereo-off-line-que-no-cuentan-con-autorizacion-para-operar-en-la-r,626781,Habilitación de Agencias (Off Line),www. dinac.gov.py,"Solicitud presentada por las empresas extranjeras ""off line"" que no cuentan con autorización para operar en la República del Paraguay.","Dirección Nacional de Aeronáutica Civil (DINAC) /
Sub-Dirección de transporte aéreo / Gerencia de
estudios económicos","Permisos, homologación: aprobación, acreditación",Aprobación de documentación para operar en el Paraguay,-,"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa - 3º piso / Asunción",estudios_economicos@dinac.gov.py,595 (21) 210 764 / 213 365,,Territorio Nacional,"Empresas, organizaciones: Agencias internacionales",http://www.tramitesparaguay.gov.py/habilitacion-de-agencias-con-representaciones-de-empresas-extranjeras-de-transporte-aereo-off-line-que-no-cuentan-con-autorizacion-para-operar-en-la-republica-del-paraguay/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				PRIMERA HABILITACIÓN
		
		
			
				- Formulario STA (Anexo I) debidamente llenado
			
				X
			
				 
			
				 
		
		
			
				- Escritura pública de constitución de sociedad, en caso de ser Persona Jurídica en caso de primera habilitación
			
				 
			
				 
			
				X
		
		
			
				- Cédula de identidad del representante legal
			
				 
			
				 
			
				X
		
		
			
				- Carta poder de la empresa, presentada indefectiblemente en forma impresa, otorgada por la casa matriz debidamente legalizada conforme a las leyes paraguayas, indicando la categoría de la representación, agentes generales u otras condiciones. En caso de estar en un idioma extranjero, traducida por un traductor público autorizado
			
				 
			
				 
			
				X
		
		
			
				- Registro único del contribuyente (RUC)
			
				 
			
				 
			
				X
		
		
			
				- Documentación que acredite el domicilio real en la Republica del Paraguay: telefax, Sita/código/ARINCE/E-mail
			
				 
			
				 
			
				X
		
		
			
				- Designador de dos letras categoría IATA
			
				X
			
				 
			
				 
		
		
			
				RENOVACIÓN
		
		
			
				- Formulario STA (Anexo I) debidamente llenado
			
				X
			
				 
			
				 
		
		
			
				- Cédula de identidad del representante legal
			
				 
			
				 
			
				X
		
		
			
				- Registro único del contribuyente (RUC)
			
				 
			
				 
			
				X
		
		
			
				- Carta poder de la empresa, presentada indefectiblemente en forma impresa, otorgada por la casa matriz debidamente legalizada conforme a las leyes paraguayas, indicando la categoría de la representación, agentes generales u otras condiciones. En caso de estar en un idioma extranjero, traducida por un traductor público autorizado.
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 13:00 Hs.,10 días hábiles aproximadamente,1.4,11057
