articleId,resourcePrimKey,urlTitle,id_,additionalType,name,LegalName,url,description,address,email,telephone,image,location,logo,authority,vision,mission,publicServantList,version,structureId
14001,14003,secretaria-nacional-de-turismo,1754231,"""http://www.senatur.gov.py/""",Secretaría Nacional de Turismo,Secretaría Nacional de Turismo,"http://www.senatur.gov.py/

	Para trámites en línea:

	http://www.registurparaguay.gov.py

	Para otras consultas:","La SENATUR es la Institución rectora de las políticas turísticas del Paraguay, regida por la Ley 2828/05 cuyo objeto es regular la orientación, facilitación, el fomento, la coordinación y control de las actividades turísticas del país, para el desarrollo socio-económico como factor fundamental, en total concordancia con el medio ambiente y la cultura.","SENATUR, Salón Turista Róga 

	Palma 468 c/ 14 de Mayo

	Tel.: (021)494.110 / 441.530
	Horario de Atención: lunes a domingos 07:00 a 19:00 hs.
	http://www.paraguay.travel

	 

	SENATUR, Ciudad de Areguá

	Calle La Candelaria 515

	Tel: (0291)433.500

	 

	SENATUR, Ciudad de Luque
	Aeropuerto Internacional Silvio Pettirossi
	Tel: (021)645.600 Int: 2349
	Horario de Atención: lunes a domingos 10:00 a 18:00 hs.
	
	SENATUR, Ciudad del Este
	  Oficina 1: 

	Mcal. Estigarribia y Adrián Jara 
	(al lado del cuerpo de Bomberos)
	Tel: (061)511.626/508.810/508.811

	  Oficina 2: 

	Cabecera del Puente Internacional de La Amistad.
	Atención las 24 horas.

	 
SENATUR, Ciudad de Encarnación
Ruta 1 y Avda. Costanera Padre Bolik

	Tel.: (0986) 704 059

	 

	SENATUR, Ciudad de Pedro Juan Caballero 
	Turista Roga
	Tel.: (0336)274.642 - (0336)274.638

	pedrojuan@senatur.gov.py

	 

	SENATUR, Villarrica

	Turista Roga

	Parque del Guaira - Ruta Blas Garay Km. 165

	Cel.: (0986) 756.018  

	turismoguaira@gmail.com",registro@senatur.gov.py,"(595 21) 494.110/441.530
	(595 21) 491.230",,Asunción - Paraguay,,Marcela Bacigalupo,"Institución moderna y dinámica, que promueve el desarrollo integral de la industria turística, convirtiéndola en una de las más importantes impulsoras de la economía nacional.","Ejecutar la Política Nacional en materia de turismo, promoviendo, difundiendo y desarrollando el turismo interno y receptivo",Nómina de Funcionarios,7,13527
13653,13655,ministerio-de-hacienda,1819715,http://www.hacienda.gov.py,Ministerio de Hacienda,Ministerio de Hacienda,http://www.hacienda.gov.py,"El Ministerio de Hacienda es la primera y más antigua de las secretarías de Estado de la República. Cuando el Paraguay se independizó en 1811, la Real Hacienda fue la principal oficina del nuevo Estado paraguayo, que luego fue cambiando de nombre, pero conservando el mismo rol y las funciones de entidad administradora de los bienes públicos del país.

	El Ministerio de Hacienda tiene a su cargo la formulación y manejo de la política fiscal del Estado y de la política de endeudamiento interno y externo del sector público; y, en coordinación con el Banco Central del Paraguay y demás entidades del área económica, la formulación y propuesta de la política económica nacional.

	Es responsable de la administración del proceso de programación, formulación, ejecución, control y evaluación del presupuesto público; del fortalecimiento, gestión y organización de los recursos financieros y presupuestarios de la Nación; de la administración de los bienes patrimoniales del Estado; del fortalecimiento de la capacidad de la administración tributaria; y, del mejoramiento del cumplimiento de las obligaciones fiscales.",Chile 252 | 1220,info@hacienda.gov.py,+595-21 440-010 al 17 | Fax: +595-21 448-283,,Asunción - Paraguay,,Santiago Peña Palacios,"Conducir la política económica nacional, recaudar impuestos y administrar los recursos del Estado, contribuyendo efectivamente a la prosperidad y bienestar de la Nación.","Una institución con reconocida credibilidad y liderazgo, que promueve y gestiona de manera eficiente, equitativa, sostenible y transparente la administración de los Recursos del Estado, con responsabilidad Fiscal, Económica y Social; mediante servidores públicos íntegros altamente calificados y procesos simples y eficaces.",Nómina de Funcionarios,2.4,13527
148181,148183,compania-paraguaya-de-comunicaciones-s-a-copaco-,2053276,Compañía Paraguaya de Comunicaciones S.A.,Compañía Paraguaya de Comunicaciones S.A.,Compañía Paraguaya de Comunicaciones S.A.,http://www.copaco.com.py,"La Compañía Paraguaya de Comunicaciones S.A. fue creada el 15 de noviembre de 2001 y comenzó a operar el 3 de diciembre del mismo año; la misma surge de la transformación producida de la Administración Nacional de Telecomunicaciones – ANTELCO, por los efectos dispuestos en la Ley 1615/00 de "" Reorganización de Entidades Públicas Descentralizadas y de Reforma y Modernización de Organismos de la Administración Central "". Nace con el objetivo principal de prestar servicio público de telecomunicaciones dentro del territorio nacional y en el exterior, así como los servicios de difusión y de valor agregado. 

	Dada la transformación de la empresa, en una Compañía sujeta a las disposiciones del derecho privado, con el alcance y limitaciones que ello implica, se inició un proceso de definición de planes, estrategias y políticas en las que basará sus operaciones a fin de posibilitar la provisión de servicios con mayor eficacia y eficiencia a través de una adecuada administración de los recursos y la óptima gestión de los riesgos del negocio, que resultan cada vez mas complejos dado los escenarios que se plantean en el entorno y dentro de la misma Compañía.

	Estas situaciones hicieron que se refuercen las medidas que fortalezcan el buen gobierno de la empresa y el necesario control de los recursos, entendido desde el punto de vista de una gestión efectiva, teniendo como eje fundamental la satisfacción de las necesidades de comunicación de los clientes.","Alberdi N° 531, Edificio Gral Bernardino Caballero, Piso 1",callcenter@copaco.com.py,+595 21 2385027   +595 21 2382375   0800 11 4000,,Asunción - Paraguay,,Econ. Eduardo Neri González Martinez,"Ser reconocida por la sociedad paraguaya como la mejor empresa de servicios del país, y como modelo de empresa del Estado, por sus estándares de competitividad, orientación al cliente y calidad de sus servicios, que la posicionan como líder del mercado nacional.","Brindar las mejores soluciones tecnológicas a las necesidades de comunicación de las personas y empresas, para contribuir al bienestar y desarrollo del pueblo paraguayo, con honestidad, responsabilidad social, eficiencia y personal calificado y comprometido.",https://www.copaco.com.py/portal/index.php/nomina-de-empleados-informe-mensual.html,1.7,13527
13728,13730,ministerio-de-defensa-nacional,2389106,http://www.mdn.gov.py/,Ministerio de Defensa Nacional,Ministerio de Defensa Nacional,http://www.mdn.gov.py/,"El MDN es el encargado de la dirección, gestión y ejecución de la política referente a la Defensa Nacional, y el desempeño de las funciones administrativas y estrategicas de las Fuerzas Armadas de la Nación.",Avda. Mariscal López e/ Vice Presidente Sánchez y 22 de septiembre,ministeriodedefensa@mdn.gov.py,+59521 2490000,,Asunción - Paraguay,,Dr. Diógenes Martinez,"Ser una Institución rectora de la Defensa Nacional, con capacidad para desarrollar respuestas a las diferentes amenazas que puedan poner en riesgo a la Seguridad Integral de la Republica, con recursos humanos altamente calificados y comprometidos con los objetivos institucionales","El Ministerio de Defensa Nacional es el organismo del Poder Ejecutivo, que tiene como mision la dirección, gestión y ejecución de la política referente a la Defensa Nacional, y el desempeño de las funciones administrativas de las Fuerzas Armadas de la Nación.",,1.8,13527
55767,55769,fondo-ganadero,2463761,Fondo Ganadero (FG),Fondo Ganadero,Fondo Ganadero,http://www.fondogan.gov.py/,"Ente autárquico, revestirá la forma de Entidad Financiera de Desarrollo y Asistencia Técnica del Estado, con personería jurídica reconocida, patrimonio, contabilidad y administración propios, que se regirá por las disposiciones de la presente Ley, disposiciones legales afines y resoluciones de su Comité de Administración.",Avda. Mcal. López 1699 esq. República Dominicana,ggeneral@fondogan.gov.py,+59521 227 288,,Asunción - Paraguay,,Econ. Martin Adalberto Maciel Barreto,"Ser la principal Institución Financiera de Desarrollo Sostenible de la cadena de valor ganadera, con énfasis en el pequeño y mediano productor","Consolidar el desarrollo sostenible de la cadena de valor ganadera a través del financiamiento de actividades con impacto en ella, cumpliendo con las mejores prácticas financieras, priorizando los pequeños y medianos productores.",http://www.fondogan.gov.py/media/Lista_de_Funcionarios.pdf,1.5,13527
1154537,1154539,direccion-nacional-de-correos-del-paraguay,2469606,www.correoparaguayo.gov.py/,Dirección Nacional de Correos del Paraguay,Dirección Nacional de Correos del Paraguay,www.correoparaguayo.gov.py/,"La DINACOPA tiene como objetivo la prestación de los servicios postales de origen nacional e internacional incluidos los del ámbito del Servicio Postal Universal; los demás servicios y productos creados y a crearse ofrecidos por la DINACOPA; así como la emisión y promoción de los sellos postales, tendientes a la satisfacción de las necesidades de sus clientes.",25 de Mayo y Fulgencio Yegros / Asunción,informaciones@correoparaguayo.gov.py,"595 (21) 498 112 / 16

	Fax : 595 (21) 447 018",,,,"Abog. Angel Wigberto Pintos Balbuena

	Director General de la Dirección Nacional de Correos del Paraguay

	apintosbalbuena@correoparaguayo.gov.py","Ser una institución líder en el sector postal con innovación y desarrollo, orientada a la excelencia del servicio garantizando la satisfacción del cliente.","Somos una institución, que ofrece servicios postales con cobertura nacional e internacional, orientada a la satisfacción de los clientes.  Facilitamos la inclusión social y contribuimos a la difusión cultural  a través de la filatelia.

	Valores éticos

	
		Vocación de servicio
	
		Confiabilidad
	
		Seguridad
	
		Celeridad
	
		Eficiencia y eficacia
	
		Responsabilidad
	
		Respeto al ambiente
	
		Compromiso social",,1.8,13527
1585962,1585964,administracion-nacional-de-navegacion-y-puertos-annp-,2551113,,Administración Nacional de Navegación y Puertos (ANNP),Administración Nacional de Navegación y Puertos (ANNP),http://www.annp.gov.py,"La Administración Nacional de Navegación y Puertos es una entidad autárquica, de Servicio Publico, creada por Ley 1.066/65, que contribuye al mantenimiento de la navegabilidad de los rios y la explotacion de los servicios portuarios.",El Paraguayo Independiente y Colón,contacto@annp.gov.py,+595 21 4392000,,Asunción - Paraguay,,Héctor Duarte Chávez,"Ser una institucion publica eficiente y transparente que promueve servicios portuarios competitivos, que coadyuvan al desarrollo economico y social del pais.","La Administración Nacional de Navegación y Puertos es una entidad autarquica, de Servicio Publico, creada por Ley 1.066/65, que contribuye al mantenimiento de la navegabilidad de los rios y la explotacion de los servicios portuarios.",http://www.annp.gov.py/pagina/59-transparencia-ley-n-5187.html,1.5,13527
14811,14813,secretaria-nacional-de-tecnologias-de-la-informacion-y-comunicacion,2669532,http://www.senatics.gov.py,Secretaría Nacional de Tecnologías de la Información y Comunicación (SENATICs),Secretaría Nacional de Tecnologías de la Información y Comunicación (SENATICs),http://www.senatics.gov.py,"La Secretaría Nacional de Tecnologías de la Información y Comunicación (SENATICs) es la institución nacional responsable de definir políticas y estrategias transversales en materia de TICs (Tecnologías de la Información y Comunicación), y promover el desarrollo productos en el área de TICs para su aplicación a los diferentes campos del sector, siempre apuntando a mejorar la calidad de vida de los habitantes del país y a fortalecer el desarrollo del Estado e industrias locales a través del uso apropiado de las TICs, siendo ésta su misión institucional.",Complejo Santos E2 - Gral. Santos 1170 c/ Concordia,comunicaciones@senatics.gov.py,(595 21) 217 9000,,Asunción - Paraguay,,Ing. David Ocampos Negreiros,Ser una entidad referente en mejorar prácticas dado el alto grado de penetración de las Tecnologías de la Información y Comunicación TICS y la efectiva utilización de plataformas libres que atiendas la diversidad y las necesidades sociales y ambientales del Paraguay.,"Definir e implementar políticas y estrategias transversales, en forma participativa y articulada, para garantizar el acceso, apropiación y uso de las Tecnologías de la Información y Comunicación TICS, a fn de mejorar la calidad de vida de la población y contribuír al desarrollo sostenible del país.",NÓMINA DE FUNCIONARIOS,2.3,13527
13815,13817,ministerio-de-justicia-y-trabajo,2811262,http://www.ministeriodejusticia.gov.py,Ministerio de Justicia,Ministerio de Justicia,http://www.ministeriodejusticia.gov.py/,"El Ministerio de Justicia concentra sus acciones en fortalecer su rol constitucional de interlocutor del Poder Ejecutivo con el Poder Judicial; la modernización del Registro Civil a través de uso de la tecnología y el desarrollo de capacidades; dando un impulso a la generación de las políticas de acceso a la justicia efectiva e inclusiva así como la defensa del interés público, la seguridad jurídica; y la implementación de un Plan Penitenciario Nacional que permita reducir los niveles de hacinamiento y mejorar las condiciones de vida de los internos e internas de los centros de privación de libertad.",Avda. Dr. José Gaspar Rodríguez de Francia esq. Estados Unidos,info@ministeriodejusticia.gov.py,+595 21 493 210,http://www.ministeriodejusticia.gov.py/application/files/7014/4007/8236/logopngweb.png,Asunción - Paraguay,,Abog. Carla Bacigalupo,"Ser una institución eficiente y dinámica de alta credibilidad y transparencia, efectiva y eficiente, que transforme la perspectiva del sistema penitenciario hacia la humanización de las cárceles con el goce pleno de los derechos humanos, que promueva la el acceso a la información, a la justicia y a la identidad para todos los paraguayos y paraguayas, velando por la defensa del interés público y el fomento a la seguridad jurídica y estado de derecho.","Velar por una adecuada calidad de vida de las personas privadas de libertad, a partir de una política criminal clara y orientada a la efectiva reinserción a la sociedad respetando los derechos humanos; y garantizando el acceso a la información, a la justicia y a la identidad para todos los paraguayos y paraguayas de manera eficiente, eficaz, transparente, pacífica, oportuna y en igualdad de condiciones.",http://www.ministeriodejusticia.gov.py/application/files/9514/3697/4775/C-Nomina_de_funcionarios_permanentes_y_contratados.pdf.pdf,3.2,13527
13689,13691,ministerio-de-agricultura-y-ganaderia,2811317,http://www.mag.gov.py/,Ministerio de Agricultura y Ganadería,Ministerio de Agricultura y Ganadería,http://www.mag.gov.py/,El Ministerio de Agricultura y Ganadería es el organismo encargado de las funciones y competencias relacionadas al espacio conceptual y físico dentro del cual se desarrollan las actividades de naturaleza agraria y ganadera del Estado.,"Yegros e/ 25 de Mayo y Cerro Corá, Edificio San Rafael",prensa@mag.gov.py,+595 21 450 937,,Asunción - Paraguay,,Juan Carlos Baruja,"Ser una institución líder, eficiente y transparente; con recursos humanos calificados; que brinda servicios de excelencia al sector agrario con énfasis en la familia rural.",Regir la política sectorial e impulsar el desarrollo agrario sustentable y sostenible contribuyendo al mejoramiento de las condiciones de vida de la población.,Nómina de Funcionarios,1.7,13527
3071432,3071434,fuerzas-militares-ffmm-,3071459,,Fuerzas Militares (FFMM),,,,,,,,,,,,,,1.1,13527
3071239,3071241,banco-central-del-paraguay-bcp-,3071510,,Banco Central del Paraguay (BCP),,,,,,,,,,,,,,1.1,13527
3071250,3071252,industria-nacional-del-cemento-inc-,3071518,,Industria Nacional del Cemento (INC),,,,,,,,,,,,,,1.1,13527
3071347,3071349,ferrocarriles-del-paraguay-fepasa-,3071530,,Ferrocarriles del Paraguay (FEPASA),,,,,,,,,,,,,,1.1,13527
3071359,3071361,canas-paraguayas-capasa-,3071533,,Cañas Paraguayas (CAPASA),,,,,,,,,,,,,,1.1,13527
3071369,3071371,autoridad-reguladora-radiologica-y-nuclear-arrn-,3071543,,Autoridad Reguladora Radiológica y Nuclear (ARRN),,,,,,,,,,,,,,1.1,13527
3071379,3071381,policia-nacional-pn-,3071556,,Policía Nacional (PN),,,,,,,,,,,,,,1.1,13527
3071421,3071423,fuerzas-armadas-de-la-nacion-ffaa-,3071565,,Fuerzas Armadas de la Nación (FFAA),,,,,,,,,,,,,,1.1,13527
3071447,3071449,direccion-nacional-de-migraciones,3071573,,Dirección Nacional de Migraciones,,,,,,,,,,,,,,1.1,13527
