id_article;id_servicio;id_institucion;id_version;nombre;url;descripcion;proveedor;tipo_servicio;producto;nombre_alternativo;direccion;email;telefono;canal_disponible;alcance;audiencia;operador;version;structureid
78390;78392;46709;621261;Inscripción de despachante de aduanas;http://www.vue.org.py;Inscripción en el registro de firmas de la Dirección Nacional de Aduanas (DNA) al Despachante de Aduana.;"Dirección Nacional de Aduanas (DNA) /
Centro Público - Departamento de Registro";"Registros, inscripciones: Aduana";Inscripción en el registro de firmas de la DNA;-;El Paraguayo Independiente y Colon - Asunción;oemolinas@aduana.gov.py;"595 (21) 416 21 25 /
Fax:  595 (21) 416 22 91";"";Territorio Nacional;"Empresas, organizaciones";http://www.tramitesparaguay.gov.py/inscripcion-de-despachante-de-aduanas/;1.2;11057
78401;78403;46709;621123;Renovación de registros de firmas de personas vinculadas con la actividad aduanera;http://www.vue.org.py;Renovación de registros de las personas físicas dedicadas a la actividad aduanera.;"Dirección Nacional de Aduanas (DNA) /
Centro Público - Departamento de Registro";"Rggistros, Inscripciones : Aduana";Renovación de registro de firmas de personas vinculadas a la actividad aduanera;-;"Paraguayo Independiente y Colon - Asunción
Comercio: interno y externo";oemolinas@aduana.gov.py;"595 (21) 416 21 25 /
Fax:  595 (21) 416 22 91";"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/renovacion-de-registros-de-firmas-de-personas-vinculadas-con-la-actividad-aduanera/;1.3;11057
78412;78414;46709;622273;Inscripción de empresa extranjera de transporte;http://www.aduana.gov.py;Inscripción en el registro de la Dirección Nacional de Aduanas (DNA) a una empresa extranjera de transporte.;"Dirección Nacional de Aduanas (DNA) /
Centro Público - Departamento de Registro";"Registro, Inscripción: Aduana";Recibo de registro Inscripción de empresas de transporte;-;El paraguayo Independiente y Colon - Asunción;oemolinas@aduana.gov.py;"595 (21) 416 21 25 /
Fax:  595 (21) 416 22 91";"";Territorio Nacional;"Empresas, organizaciones";http://www.tramitesparaguay.gov.py/inscripcion-de-empresa-de-transporte-extranjera/;1.2;11057
103980;103982;13537;451779;Reconocimiento de personería jurídica para asociaciones y ONG sin fines de lucro;www.mdi.gov.py;"Solicitud de reconocimiento de personería jurídica realizada por Asociaciones de utilidad pública: Iglesias, entidades deportivas y ONGs constituidas y reconocidas dentro del ámbito de la naturaleza de origen, el que es obtenido por un Decreto de reconocimiento del Poder Ejecutivo.";"Ministerio del Interior, Oficina Central del Ministerio del Interior. Asesoría Jurídica";"Solicitud de reconocimiento de personería jurídica realizada por Asociaciones y ONG constituidas y reconocidas dentro del ámbito de la naturaleza de origen, el que es obtenido por un Decreto de reconocimiento del Poder Ejecutivo.";Reconocimiento de personería jurídica;-;Chile y Manduvira;-;021 415 2269;"";Global;Asociaciones y ONG;http://www.tramitesparaguay.gov.py/reconocimiento-de-personeria-juridica-para-asociaciones-y-ong%C2%B4s-sin-fines-de-lucro-3/;1.7;11057
164757;164759;13817;425959;Pedido de curso;"";"";"";Solicitud de cursos destinados a la formación y a la capacitación laboral dirigida a la Coordinación General de la institución;Cursos;"";"";"";"";"";Territorio nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/pedido-de-curso/;1.3;11057
164772;164774;13817;613978;Solicitud de capacitación laboral;"";"";"";"";"";"";"";"";"";"";"";"";"";1.3;11057
165589;165591;13655;590065;Jubilación Automática;http://www.hacienda.gov.py;Jubilación concedida en forma automatica por la Caja Fiscal de Jubilaciones y Pensiones dependiente de la Subsecretaria de Estado de Administración financiera del Ministerio de Hacienda a los funcionarios que hayan alcanzado los 62 años de edad.;"MINISTERIO DE HACIENDA

Dirección General de Jubilaciones y Pensiones";Pensión jubilatoria;Jubilaciones en forma automática;-;Iturbe y Simón Bolivar (1a. Ptda) - Asunción;http://jubilaciones@hacienda.gov.py;"595 (21) 493 723 / 449 942
Fax: 595 (21) 441 690";"";Territorio nacional;Funcionario en situación de retiro;http://www.tramitesparaguay.gov.py/jubilacion-automatica-569/;3.4;11057
617910;617912;221306;617980;Intermediación Laboral;SD;"Selección de candidatos a puestos vacantes realizada mediante una entrevista individual, con el propósito de presentarles la oferta de trabajo.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL / Dirección General de Empleo";"Empleo, previsión social";Evaluación de competencia del candidato;-;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;SD;"595 (21) 234 300 / 9
Fax: 595 (21) 234 302";"";Nacional;"Ciudadanía, empresas y organizaciones";http://www.tramitesparaguay.gov.py/intermediacion-laboral/;1.5;11057
171042;171044;13714;563581;Permisos especiales transporte de carga indivisible;www.policiacaminera.gov.py;"Solicitud de permiso especial de transporte de carga por la Red vial del territorio nacional, cuya naturaleza no se ajusta a las normativas del reglamento de tránsito caminero";"MINISTERIO DE OBRAS PÚBLICAS Y COMUNICACIONES
Policía Caminera
DEPARTAMENTO DE JUZGADO DE FALTAS Y CONTRAVENCIONES";"Solicitud de permiso especial de transporte de carga por la Red vial del territorio nacional, cuya naturaleza no se ajusta a las normativas del reglamento de tránsito caminero";Permiso especial de transporte de carga;-;Km 14 Ruta 2 / San Lorenzo;-;595 (21) 582 689;"";Global;Transportista;http://www.tramitesparaguay.gov.py/permisos-especiales-transporte-de-carga-indivisibles/;1.4;11057
171192;171194;148183;574492;Cambio de abonado de línea telefónica alámbrica  fija titular;www.copaco.com.py;Gestión consiste en la cesión de derecho de usufructo del servicio.;"EMPRESAS PUBLICAS,  Compañía Paraguaya de Comunicaciones S.A. (COPACO)";Gestión que consiste en la cesión de derecho de usufructo del servicio.;Cambio de abonado de línea telefónica;-;se realiza en todas las agencias comerciales del pais (ver listado adjunto);cada agencia cuenta con su correo propio;0800 114000 (call center);"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/cambio-de-abonado-de-linea-telefonica-alambrica-fija-titular/;1.7;11057
171229;171231;148183;574519;Cambio de domicilio de línea telefónica alámbrica fija;www.copaco.com.py;Gestión consiste en la cesión de derecho de usufructo del servicio.;"EMPRESAS PUBLICAS, Compañía Paraguaya de Comunicaciones S.A. (COPACO)";Gestión que consiste en cambiar de dirección el servicio básico telefónico.;Cambio de domicilio de línea telefónica;-;se realiza en todas las agencias comerciales del pais (ver listado adjunto);-;0800 114000 (call center);"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/cambio-de-domicilio-de-linea-telefonica-alambrica-fija/;1.5;11057
171262;171264;148183;574911;Conexión de linea telefónica alámbrica fija;www.copaco.com.py;"Gestión realizada por el solicitante, para adquirir el derecho de la prestación del servicio básico telefónico";"EMPRESAS PUBLICAS, Compañía Paraguaya de Comunicaciones S.A. (COPACO)";"Gestión realizada por el solicitante, para adquirir el derecho de la prestación del servicio básico telefónico.";Conexión de linea telefónica;-;Se realiza en todas las agencias comerciales del país;-;0800 114000 (call center);"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/conexion-de-linea-telefonica-alambrica-fija/;1.4;11057
171279;171281;148183;574932;Servicio de internet ADSL;/www.copaco.com.py;Gestión consiste en la petición formal para adquirir el Servicio de Internet ADSL;"EMPRESAS PUBLICAS, Compañía Paraguaya de Comunicaciones S.A. (COPACO)";Gestión que consiste en la petición formal para adquirir el Servicio de Internet ADSL.;Internet ADSL;-;Se realiza en todas las agencias comerciales del pais;-;0800 114000 (call center);"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/servicio-de-internet-adsl/;1.4;11057
172668;172670;148047;573029;Abastecimiento de energía eléctrica;www.ande.gov.py;Solicitud de conexión de suministro de energía eléctrica;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Solicitud de conexión de suministro de energía eléctrica;Suministro de energía eléctrica;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Regionales.;oscar_rojas@ande.gov.py;595 (021) 217 2719 / 2394 - 021 160 Opción 2;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/abastecimiento-de-energia-electrica/;1.3;11057
172701;172703;148047;573055;Actualización del nombre del titular del suministro;www.ande.gov.py;Procedimiento mediante el cual se actualiza y/o cambia del nombre del titular del suministro;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Procedimiento mediante el cual se actualiza y/o cambia del nombre del titular del suministro;Actualización y/o cambio del nombre del titular;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Regionales.;ande@ande.gov.py – atencionvirtual@ande.gov.py;595 (21) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/actualizacion-del-nombre-del-titular-del-suministro/;1.3;11057
172761;172763;148047;619993;Aumento o reducción de carga del suministro;www.ande.gov.py;Procedimiento mediante el cual se actualiza y/o se modifica la carga instalada del suministro;Administración Nacional de Electricidad (ANDE);Procedimiento mediante el cual se actualiza y/o se modifica la carga instalada del suministro;Actualización y/o modificación de la carga instalada del suministro;-;Lunes a viernes - 07:00 - 16:00 Hs.(Sede Central)  /  07:00 a 15:00 Hs. (Agencias Comerciales Regionales);ande@ande.gov.py – atencionvirtual@ande.gov.py;595 (021) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/aumento-o-reduccion-de-carga-del-suministro/;1.4;11057
172783;172785;148047;573081;Autorización para fraccionamiento de deuda por consumo de energía eléctrica;www.ande.gov.py;Autorización realizada por el titular del suministro a una tercera persona para gestionar el fraccionamiento de su deuda ante la ANDE para continuar con el consumo de energía eléctrica;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Autorización realizada por el titular del suministro a una tercera persona para gestionar el fraccionamiento de su deuda ante la ANDE para continuar con el consumo de energía eléctrica;Fraccionamiento de  deuda ante la ANDE;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Regionales;ande@ande.gov.py – atencionvirtual@ande.gov.py;021 2172719 – 021 2172394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/autorizacion-para-fraccionamiento-de-deuda-por-consumo-de-energia-electrica/;1.3;11057
172819;172821;148047;573107;Cambio de sitio de medidor;www.ande.gov.py;Procedimiento mediante el cual se gestiona el cambio de ubicación del Medidor dentro del terreno respectivo;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Procedimiento mediante el cual se gestiona el cambio de ubicación del medidor dentro del terreno respectivo;Cambio de ubicación del medidor;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central);ande@ande.gov.py;595 (21) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;www.tramitesparaguay.gov.py/cambio-de-sitio-de-medidor/;1.3;11057
172835;172837;148047;573131;Consulta previa para carga superior a 30 KW;www.ande.gov.py;"Consulta de factibilidad del servicio, de acuerdo a la potencia requerida por el cliente (potencia total)";"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";"Consulta de factibilidad del servicio, de acuerdo a la potencia requerida por el cliente (potencia total)";Consulta de factibilidad;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Comerciales Regionales;ande@ande.gov.py – atencionvirtual@ande.gov.py;595 (21) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/consulta-previa-para-carga-superior-a-30-kw/;1.3;11057
173291;173293;148047;573135;División de instalación del suministro de energía;www.ande.gov.py;Consiste en la división de la instalación interna de un suministro en dos o más circuitos de alimentación la que conlleva una instalación de dos o más medidores;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Consiste en la separación de la instalación interna de un suministro en dos o más circuitos de alimentación la que conlleva una instalación de dos o más medidores;Instalación de dos o más medidores;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Comerciales Regionales.;ande@ande.gov.py – atencionvirtual@ande.gov.py;595 (21) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/division-de-instalacion-del-suministro-de-energia/;1.3;11057
173308;173310;148047;574356;Reclamo por avería de electrodomésticos;www.ande.gov.py;Reclamo por averías a electrodomésticos de los clientes;"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";Reclamo por averías a electrodomésticos de los clientes;Reclamo;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central);ande@ande.gov.py;021 160 Opción 2 -  595 (21) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/reclamo-por-averia-de-electrodomesticos/;1.3;11057
173347;173349;148047;574388;Suministro de energía eléctrica tarifa social;www.ande.gov.py;"Solicitud para acceder a la categoría social, conforme a las condiciones establecidas en la Ley 3480/08 para el Ingreso y la permanencia en la mencionada categoría";"EMPRESAS PUBLICAS, Administración Nacional de Electricidad (ANDE)";"Solicitud para acceder a la categoría social, conforme a las condiciones establecidas en la Ley 3480/08 para el Ingreso y la permanencia en la mencionada categoría";Suministro de energía eléctrica;-;Avenida España Nº 1268 y Padre Cardozo (Sede Central-Asunción) y Agencias u Oficinas Comerciales Regionales;ande@ande.gov.py – atencionvirtual@ande.gov.py;021 160 Opción 2  -  595 (021) 217 2719 / 2394;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/suministro-de-energia-electrica-tarifa-social/;1.3;11057
173382;173384;148152;574431;Apertura de caja de ahorro en guaraníes Personas Físicas;www.bnf.gov.py;Solicitud de apertura de Caja de ahorro en moneda nacional;"EMPRESAS PUBLICAS, Banco Nacional de Fomento (BNF)";Solicitud de apertura de Caja de ahorro en moneda nacional;Apertura de caja de ahorro;-;"Casa Matriz Sucursales y Centros de atención al cliente, ver lista en www.bnf.gov.py.";manuelochipinti@bnf.gov.py;595-21-419-1418;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/apertura-de-caja-de-ahorro-en-guaranies-personas-fisicas-4/;1.3;11057
173408;173410;148152;574442;Apertura de cuenta corriente en guaraníes Personas Físicas;www.bnf.gov.py;Solicitud de apertura de cuenta corriente en moneda nacional;"EMPRESAS PUBLICAS,  Banco Nacional de Fomento (BNF)";Solicitud de apertura de cuenta corriente en moneda nacional;Apertura de cuenta corriente;-;"Casa matriz, sucursales y Centros de atención al cliente";manuelochipinti@bnf.gov.py;595-21-419.1418;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/apertura-de-cuenta-corriente-en-guaranies-personas-fisicas-2/;1.3;11057
173423;173425;148152;574461;Préstamos personales;www.bnf.gov.py;Prestamo personal con debito automático de la cuenta del salario;"EMPRESAS PUBLICAS, Banco Nacional de Fomento (BNF)";Préstamo personal con débito automático de la cuenta del salario;Préstamo personal;-;"Casa Matriz, Sucursales y Centros de Atención al Cliente http:/www.bnf.gov.py/sucursales.php";pabloramirez@bnf.gov.py;595-21-419-1601;"";Territorio Nacional;Funcionarios activos o jubilados que perciban su salario a través del Banco;http://www.tramitesparaguay.gov.py/prestamos-personales/;1.3;11057
173456;173458;148152;247210;Tarjetas de crédito;"";"";"";Concesión de una tarjeta de crédito al titular de una cuenta;Tarjeta de crédito;"";"";"";"";"";Territorio Nacional;Cualquier ciudadano remunerado;http://www.tramitesparaguay.gov.py/tarjetas-de-credito/;1.2;11057
174827;174829;149914;575000;Reclamos varios;www.essap. com.py;"Solicitud de verificación de instalación interna, cambio de medidor, reparación de medidor, reposición de medidor por robo, colocación de medidor por cd, prueba de exactitud de medidor, caños rotos, poca presión, reparación de perdida en caja de medidor. Otros";"EMPRESAS PUBLICAS, Empresa de Servicios Sanitarios del Paraguay S.A. (ESSAP)";"Solicitud de verificación de instalación interna, cambio de medidor, reparación de medidor, reposición de medidor por robo, colocación de medidor por cd, prueba de exactitud de medidor, caños rotos, poca presión, reparación de perdida en caja de medidor.";Reclamo;-;-;-;-;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/reclamos-varios/;1.4;11057
174854;174856;149914;575007;Solicitud de abastecimiento de agua potable;www.essap. com.py;Solicitud de provisión del servicio de agua potable.;"EMPRESAS PUBLICAS, Empresa de Servicios Sanitarios del Paraguay S.A. (ESSAP)";Solicitud de provisión del servicio de agua potable;Solicitud de agua potable;-;-;-;-;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/solicitud-de-abastecimiento-de-agua-potable/;1.3;11057
174889;174891;149914;575014;Solicitud de cambio de nombre de usuario;www.essap.com.py;Solicitud de cambio de nombre de usuario.;"EMPRESAS PUBLICAS, 	Empresa de Servicios Sanitarios del Paraguay S.A. (ESSAP)";Solicitud;Actualización de datos de usuario de agua potable;-;José Berges 516;-;225-001/3;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/solicitud-de-cambio-de-nombres-de-usuario/;1.4;11057
174908;174910;149914;575060;Solicitud de conexión domiciliaria alcantarillado sanitario;www.essap.com.py;Solicitud de conexión al alcantarillado sanitario.;"EMPRESAS PUBLICAS, Empresa de Servicios Sanitarios del Paraguay S.A. (ESSAP)";Solicitud de conexión al alcantarillado sanitario;Alcantarillado sanitario;-;-;-;-;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/solicitud-de-conexion-domiciliaria-alcantarillado-sanitario/;1.3;11057
174929;174931;149914;575064;Solicitud de servicio;www.essap.com.py;"Solicitud de cambio de llave de paso, reparación de cañería ramal, reconexión por desconexión temporal, taponamiento/destaponamiento de ramal, desconexión temporal, cambio de ramal domiciliario, cambio de lugar de caja (corto / largo), nivelación de caja, cambio de sistema (piso a pared), desconexión definitiva";"EMPRESAS PUBLICAS,  Empresa de Servicios Sanitarios del Paraguay S.A. (ESSAP)";"Solicitud de cambio de llave de paso, reparación de cañería ramal, reconexión por desconexión temporal, taponamiento/destaponamiento de ramal, desconexión temporal, cambio de ramal domiciliario, cambio de lugar de caja (corto/largo), nivelación de caja, cambio de sistema (piso a pared), desconexión definitiva";Servicios varios;-;-;-;-;"";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/solicitud-de-servicio/;1.4;11057
199251;199253;184355;216542;"Archivos de leyes, decretos y otras normativas";http://www.presidencia.gov.py;"Solicitud de copias de Leyes, Decretos y otras normativas.";Decretos y Leyes - Presidencia de la República;"Solicitud de copias de Leyes, Decretos y otras normativas";"Copias de Leyes, Decretos y normativas";"";Ayolas y El paraguayo Independiente;"";(595) 21 414 0244;Personal;Territorio nacional;Ciudadanía;http://www.paraguay.gov.py/-/archivos-de-leyes-decretos-y-otras-normativas-tramites-;1.4;11057
627013;627015;50527;627029;Explotación de Servicios Aéreos Comerciales;www. dinac.gov.py;Solicitud de autorización de explotación servicios aéreos comerciales.;"Dirección Nacional de Aeronáutica Civil (DINAC) /
Sub-Dirección de transporte aéreo y asuntos internacionales";"Comercio, transporte: autorización, habilitación de servicio";Autorización de provición de servicio público;-;"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa - 3º piso / Asunción";gcia_transporte@dinac.gov.py;595 (21) 213 365 / 210 754 /;"";Global;Empresas de transporte aéreo;http://www.tramitesparaguay.gov.py/explotacion-de-servicios-aereos-comerciales/;1.1;11057
627055;627057;50527;627102;Registro electrónico de Tarifas Aerocomerciales;http://www. dinac.gov.py;"Registro electrónico de tarifas aerocomerciales a ser aplicadas por las empresas aéreas nacionales e internacionales: de pasajeros, de correo y de carga, que operan en la República del Paraguay.";"Dirección Nacional de Aeronáutica Civil (DINAC) /
Departamento de de Tarifas de los
servicios aerocomerciales";"Comercio, industria: documentación de gestión, registros";Registro de identificación tarifaria;-;"Avda. Mariscal López 1146 c/ 22 de setiembre
– Edif. Ministerio de Defensa / Asunción";tarifas_aerocomerciales@dinac.gov.py;595 (21) 210 764 / 213 365;"";Global;Empresas de transporte aéreo;http://www.tramitesparaguay.gov.py/registro-electronico-de-tarifas-aerocomerciales/;1.3;11057
627111;627113;50527;627155;Quejas y sugerencias de usuarios;www. dinac.gov.py;Recepción de quejas y/o sugerencias de usuarios y personal del Aeropuerto.;"Dirección Nacional de Aeronáutica Civil (DINAC) /
Departamento de atención al usuario";"Justicia, protección ciudadana, derecho a la información: consultas, reclamos, quejas";"Recepción de la queja, sugerencia o consulta";-;Aeropuerto Internacional Silvio Pettirossi / Luque;SD;595 (21) 645 600/5 - Int.:2224;"";Global;Ciudadanía;http://www.tramitesparaguay.gov.py/quejas-y-sugerencias-de-usuarios/;1.2;11057
633427;633429;62315;647421;Aprobación de planes de trabajo para fincas de hasta 50 hectáreas;www.infona.gov.py;Solicitud de aprobación de planes de trabajos para fincas menores hasta 50 hectáreas.;"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";"Permiso, aprobación, autorización";Certificado de aprobación;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgb@infona.gov.py;595 (021) 570 515;"";Global;Empresas unipersonales y organizaciones societariashttp://www.tramitesparaguay.gov.py/aprobacion-de-planes-de-trabajo-para-fincas-de-hasta-50-hectareas/;http://www.tramitesparaguay.gov.py/aprobacion-de-planes-de-trabajo-para-fincas-de-hasta-50-hectareas/;1.2;11057
633534;633536;62315;646646;Prestación de servicio para el procesamiento de imagen satelital;http://www.infona.gov.py;Solicitud de prestación de servicio para el procesamiento de imagen satelital.;"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";Asistencia técnica y técnologica;Boleta de pago de aranceles por prestación de servicio;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgb@infona.gov.py;595 (021) 570 515;"";Cobertura Global;"Empresas unipersonales y de capital, organizaciones";http://www.paraguay.gov.py/-/solicitud-de-registro-de-plantaciones-forestales-en-el-marco-de-la-ley-422-73-forestal-y-536-95-de-fomento-a-la-forestacion-y-reforestacion-servicios-;1.3;11057
633561;633563;62315;646705;Provisión de plantines;http://www.infona.gov.py;Solicitud realizada por el interesado en adquirir plantines forestales.;"Instituto Forestal Nacional (INFONA) /
Dirección General de Educación y Extensión Forestal";"Comercio, industria: producción, inversión";Recibo de pago de plantines;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgeef@infona.gov;595 (021) 524 382;"";Cobertura nacional;"Empresas unipersonales y a Capital, organizaciones";http://www.tramitesparaguay.gov.py/provision-de-plantines/;1.4;11057
633576;633578;62315;646766;Provisión de semilla;http://www.infona.gov.py;Solicitud presentada por el interesado en adquirir semillas forestales.;"Instituto Forestal Nacional (INFONA) /
Dirección General de Educación y Extensión Forestal";"Comercio, industria: producción, inversión";Recibo de pago por provisión de semillas;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgeef@infona.gov;595 (021) 524 382;"";Cobertura global;Empresas unipersonales y a Capital: organizaciones;www.paraguay.gov.py/-/registro-de-exportador-forestal-persona-fisica-servicios-;1.8;11057
644486;644488;62315;647075;Desbloqueo de empresas exportadoras;http://www.infona.gov.py;Solicitud realizada por las empresas exportadoras para el desbloqueo de las autorizaciones electrónicas de exportación.;"Instituto Forestal Nacional (INFONA) /
Dirección de Oficinas Regionales";"Permiso, homologaciones: autorización";Autorización de liberación;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";SD;595 (021) 570 515;"";Cobertura global;Empresas unipersonales y a Capital: organizaciones;www.tramitesparaguay.gov.py/desbloqueo-de-empresas-exportadoras/;1.3;11057
644794;644796;62315;644855;Aprobación de planes de manejo forestal (Ley nº 422/73);http://www.infona.gov.py;"Solicitud de aprobación de planes de manejo forestal y de uso de la tierra:  Ley Nº 422/73 sobre manejo de bosques, así como de uso y habilitación de tierras.";"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";"Permiso, aprobación, autorización";Constancia de aprobación de planes de explotación;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgb@infona.gov.py;595 (021) 570 515;"";A nivel nacional;Empresas unipersonales y societarias;http://www.tramitesparaguay.gov.py/aprobacion-de-planes-de-manejo-forestal-y-uso-de-la-tierra-manejo-de-bosques-y-habilitacion-de-tierras-ley-no-42273-direccion-para-compartir/;1.1;11057
647119;647121;62315;647214;Certificación para bonificación - Ley 536 / 95;http://www.infona.gov.py;Solicitud de Certificación para bonificación (Ley Nº 536/95).;"Instituto Forestal Nacional (INFONA) /
Dirección General de Plantaciones Forestales";Normalización de calidad: certificación;Certificación: plantación forestal;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";milciades.valdez@infona.gov.py;595 (021) 571 960;"";Territorio Nacional;"Empresas, organizaciones, empresas unipersonales";www.tramitesparaguay.gov.py/certificacion-para-bonificacion-ley-no-53695/;1.6;11057
647259;647261;62315;649104;Registro de comercio forestal (persona jurídica);http://www.infona.gov.py;"Solicitud de registro de Comercio forestal de persona jurídica, en el Registro y Catastro forestal.";"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";Registro de identidad catastral: comercial e industrial;Certificado de registro catastral: bosques;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";http://dgeef@infona.gov;595 (021) 570 515;"";Territorio nacional;"Empresas, organizaciones del sector forestal";www.tramitesparaguay.gov.py/registro-de-comercio-forestal-persona-juridica/;1.5;11057
647358;647360;62315;649108;Registro de exportador forestal (persona jurídica);http://www.infona.gov.py;"Solicitud de registro de exportador forestal de persona jurídica, en el Registro y catastro forestal.";"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";Registro de identidad catastral: comercial e industrial;Certificado de registro: forestal;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgb@infona.gov.py;595 (021) 570 515;"";Territorio nacional;"Empresas, organizaciones del sector forestal";www.tramitesparaguay.gov.py/registro-de-exportador-forestal-persona-juridica/;1.5;11057
647522;647524;62315;647572;Aprobación de planes para plantaciones forestales (Leyes 536/95 y 422/73);http://www.infona.gov.py;"Solicitud de aprobación de Planes para Plantaciones Forestales (rorestación, reforestación, agroforestería) Ley Nº 536/95 y Ley 422/73.";"Instituto Forestal Nacional (INFONA) /
Dirección General de Plantaciones Forestales";"Permiso, homologaciones: aprobación";Certificado de aprobación: planos;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";milciades.valdez@infona.gov.py;595 (021) 570 515;"";A nivel nacional;"Empresas, sociedades a capital, organizaciones";www.tramitesparaguay.gov.py/aprobacion-de-planes-para-plantaciones-forestales-forestacion-reforestacion-agroforesteria-ley-no-53695-y-ley-42273/;1.1;11057
647698;647700;62315;647739;Registro de fincas de hasta 50 hectáreas en la región oriental.;http://www.infona.gov.py;Solicitud de registro de Fincas de hasta 50 héctareas en la región oriental;"Instituto Forestal Nacional (INFONA) /
Dirección General de Plantaciones Forestales";Registro de identidad catastral: comercial e industrial;Certificado de registro: fincas forestales;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgb@infona.gov.py;595 (021) 570 515;"";Cobertura global;Empresas unipersonales y a Capital: organizaciones;www.tramitesparaguay.gov.py/registro-de-fincas-de-hasta-50-hectareas-en-la-region-oriental/;1.1;11057
647750;647752;62315;648758;Registro de bosques (propiedades mayores a 50 ha) - persona física;http://www.infona.gov.py;Solicitud de registro de Bosques privados de persona física en el Registro y Catastro forestal.;"Instituto Forestal Nacional (INFONA) /
Dirección General de Bosques";Registro de identidad catastral: comercial e industrial;Certificado de registro de propiedad: bosques;-;"Ruta II ""Mcal. Estigarribia"", Km. 10,5 / San Lorenzo";dgeef@infona.gov;595 (021) 570 515;"";Cobertura global;Empresas unipersonales y a Capital: organizaciones;www.tramitesparaguay.gov.py/registro-de-bosques-propiedades-mayores-a-50-ha-persona-fisica/;1.3;11057
